customer_id,tenure_months,monthly_charges,contract_type,support_tickets_last_90d,payment_method,on_promo,churned
CUST_02394,39.7,56.55,month-to-month,1,paypal,1,0
CUST_02395,7.6,72.77,one-year,1,credit_card,0,0
CUST_02396,3.0,58.73,one-year,0,direct_debit,0,1
CUST_02397,0.5,30.98,month-to-month,2,direct_debit,0,1
CUST_02398,18.7,61.51,month-to-month,3,direct_debit,0,1
CUST_02399,18.2,80.98,month-to-month,4,direct_debit,1,1
CUST_02400,7.5,59.42,month-to-month,1,direct_debit,1,1
CUST_02401,1.3,75.5,month-to-month,0,credit_card,0,0
CUST_02402,9.5,39.09,month-to-month,1,credit_card,1,0
CUST_02403,6.7,59.47,month-to-month,0,direct_debit,0,0
CUST_02404,20.3,47.51,one-year,2,credit_card,0,0
CUST_02405,16.8,74.94,month-to-month,2,direct_debit,0,1
CUST_02406,8.2,60.63,two-year,0,direct_debit,0,0
CUST_02407,4.4,73.8,month-to-month,0,credit_card,1,0
CUST_02408,72.0,81.75,month-to-month,0,direct_debit,1,0
CUST_02409,10.9,73.83,one-year,0,direct_debit,0,1
CUST_02410,21.0,65.46,month-to-month,1,credit_card,0,1
CUST_02411,2.7,40.04,month-to-month,4,direct_debit,0,1
CUST_02412,12.0,59.94,month-to-month,2,paypal,1,1
CUST_02413,0.5,49.34,month-to-month,2,credit_card,0,0
CUST_02414,12.7,53.12,month-to-month,3,direct_debit,0,1
CUST_02415,59.8,52.51,two-year,2,credit_card,0,0
CUST_02416,8.7,40.4,month-to-month,2,credit_card,1,1
CUST_02417,0.7,20.85,two-year,4,credit_card,1,1
CUST_02418,0.6,46.64,one-year,2,direct_debit,0,1
CUST_02419,8.8,63.87,month-to-month,3,credit_card,0,0
CUST_02420,3.1,33.04,month-to-month,0,credit_card,1,1
CUST_02421,0.4,60.31,one-year,4,direct_debit,1,0
CUST_02422,25.4,98.01,two-year,1,credit_card,0,0
CUST_02423,11.0,80.46,month-to-month,2,credit_card,0,0
CUST_02424,6.1,92.87,month-to-month,3,credit_card,1,0
CUST_02425,41.5,67.82,month-to-month,4,credit_card,1,0
CUST_02426,2.2,83.35,month-to-month,1,direct_debit,1,1
CUST_02427,56.2,45.52,month-to-month,2,credit_card,0,0
CUST_02428,6.8,47.11,two-year,0,credit_card,1,1
CUST_02429,39.5,10.0,month-to-month,2,paypal,0,1
CUST_02430,16.6,83.72,one-year,3,paypal,1,1
CUST_02431,31.5,90.81,one-year,3,paypal,0,1
CUST_02432,72.0,48.94,month-to-month,1,paypal,0,1
CUST_02433,6.1,54.92,month-to-month,3,direct_debit,0,1
CUST_02434,58.5,44.92,one-year,1,direct_debit,1,0
CUST_02435,8.9,67.65,two-year,3,direct_debit,0,0
CUST_02436,8.8,82.5,one-year,3,direct_debit,0,1
CUST_02437,7.5,25.14,month-to-month,3,direct_debit,1,0
CUST_02438,14.0,68.19,month-to-month,1,credit_card,0,1
CUST_02439,3.0,54.47,month-to-month,1,paypal,0,1
CUST_02440,14.5,62.27,month-to-month,1,direct_debit,1,0
CUST_02441,14.0,69.18,one-year,4,paypal,0,1
CUST_02442,25.8,56.24,month-to-month,1,credit_card,1,1
CUST_02443,32.3,57.93,one-year,1,credit_card,0,0
CUST_02444,10.5,55.72,month-to-month,0,credit_card,1,1
CUST_02445,6.5,79.41,one-year,1,direct_debit,1,1
CUST_02446,5.4,68.38,two-year,4,credit_card,0,0
CUST_02447,3.9,64.41,month-to-month,1,credit_card,1,1
CUST_02448,1.1,34.58,two-year,2,credit_card,0,1
CUST_02449,7.5,52.43,month-to-month,1,credit_card,1,0
CUST_02450,5.7,77.97,month-to-month,0,direct_debit,1,0
CUST_02451,61.1,60.75,two-year,1,paypal,0,0
CUST_02452,14.7,73.19,two-year,1,credit_card,0,0
CUST_02453,7.7,95.33,month-to-month,2,direct_debit,1,1
CUST_02454,15.6,80.77,month-to-month,2,credit_card,0,0
CUST_02455,2.7,61.86,one-year,1,credit_card,0,0
CUST_02456,10.6,49.78,one-year,1,direct_debit,0,1
CUST_02457,17.7,10.0,month-to-month,2,direct_debit,0,0
CUST_02458,12.1,56.63,one-year,2,paypal,1,0
CUST_02459,9.2,53.48,month-to-month,2,direct_debit,0,1
CUST_02460,72.0,67.81,month-to-month,3,paypal,0,0
CUST_02461,38.2,56.92,month-to-month,2,credit_card,1,0
CUST_02462,17.6,53.59,month-to-month,3,credit_card,0,1
CUST_02463,15.2,24.41,two-year,4,credit_card,0,0
CUST_02464,17.4,41.2,month-to-month,2,direct_debit,1,0
CUST_02465,4.0,69.53,two-year,1,credit_card,1,0
CUST_02466,9.0,94.32,month-to-month,3,credit_card,1,1
CUST_02467,0.7,58.05,one-year,0,direct_debit,0,1
CUST_02468,11.6,66.56,one-year,2,credit_card,0,1
CUST_02469,14.1,79.05,one-year,2,credit_card,0,0
CUST_02470,4.7,43.78,one-year,1,credit_card,0,0
CUST_02471,59.9,67.34,month-to-month,1,credit_card,0,1
CUST_02472,43.2,45.19,two-year,0,direct_debit,0,1
CUST_02473,23.1,77.3,one-year,3,direct_debit,0,1
CUST_02474,13.7,63.03,month-to-month,3,credit_card,0,0
CUST_02475,36.7,65.97,one-year,3,credit_card,0,0
CUST_02476,2.5,44.35,month-to-month,1,paypal,0,1
CUST_02477,28.1,74.14,month-to-month,1,direct_debit,0,1
CUST_02478,2.4,101.69,two-year,1,direct_debit,0,1
CUST_02479,28.5,39.84,month-to-month,6,direct_debit,0,1
CUST_02480,5.8,53.2,one-year,3,credit_card,1,0
CUST_02481,37.7,64.63,month-to-month,1,paypal,1,1
CUST_02482,51.9,75.73,month-to-month,4,direct_debit,1,1
CUST_02483,2.9,48.81,month-to-month,1,credit_card,0,0
CUST_02484,11.2,10.0,month-to-month,1,credit_card,0,0
CUST_02485,71.3,87.18,one-year,2,credit_card,0,0
CUST_02486,11.9,75.21,month-to-month,0,credit_card,1,0
CUST_02487,35.9,25.14,month-to-month,2,paypal,0,0
CUST_02488,16.0,47.85,month-to-month,0,paypal,0,0
CUST_02489,8.5,91.36,month-to-month,1,credit_card,0,0
CUST_02490,6.1,88.96,one-year,3,credit_card,0,0
CUST_02491,4.1,78.77,month-to-month,3,direct_debit,1,0
CUST_02492,25.8,56.48,one-year,2,credit_card,0,1
CUST_02493,8.8,61.66,two-year,1,direct_debit,0,1
CUST_02494,12.9,57.38,one-year,0,direct_debit,0,1
CUST_02495,12.2,82.56,one-year,1,direct_debit,0,0
CUST_02496,15.5,42.48,month-to-month,1,direct_debit,1,0
CUST_02497,36.1,43.88,month-to-month,2,direct_debit,0,0
CUST_02498,71.1,80.21,two-year,3,paypal,1,1
CUST_02499,9.4,59.11,one-year,2,credit_card,0,1
CUST_02500,31.6,87.57,one-year,3,paypal,0,0
CUST_02501,26.0,46.57,one-year,1,credit_card,1,1
CUST_02502,15.3,58.9,month-to-month,0,credit_card,1,1
CUST_02503,56.2,41.55,month-to-month,0,credit_card,0,0
CUST_02504,4.0,60.15,one-year,1,direct_debit,0,1
CUST_02505,2.1,30.43,one-year,1,credit_card,0,1
CUST_02506,34.6,50.25,month-to-month,1,paypal,0,1
CUST_02507,10.4,31.27,two-year,5,direct_debit,0,1
CUST_02508,33.8,73.88,month-to-month,1,credit_card,0,1
CUST_02509,40.2,74.33,month-to-month,1,direct_debit,0,1
CUST_02510,1.2,25.39,two-year,0,paypal,1,1
CUST_02511,38.7,86.68,one-year,3,direct_debit,0,1
CUST_02512,10.7,109.95,month-to-month,2,credit_card,1,0
CUST_02513,12.9,60.92,month-to-month,2,paypal,1,1
CUST_02514,17.7,47.18,month-to-month,2,direct_debit,1,1
CUST_02515,47.0,116.49,one-year,3,credit_card,1,1
CUST_02516,0.3,33.62,month-to-month,1,credit_card,1,1
CUST_02517,11.7,60.4,one-year,1,direct_debit,1,1
CUST_02518,20.9,63.59,two-year,1,paypal,0,1
CUST_02519,23.1,86.9,one-year,3,credit_card,0,0
CUST_02520,21.2,67.19,month-to-month,3,credit_card,1,0
CUST_02521,2.6,50.03,one-year,3,paypal,0,1
CUST_02522,6.4,40.98,month-to-month,1,credit_card,0,1
CUST_02523,8.0,53.16,month-to-month,3,paypal,1,1
CUST_02524,29.4,39.86,month-to-month,3,credit_card,0,1
CUST_02525,5.9,60.96,month-to-month,0,direct_debit,1,0
CUST_02526,4.3,48.72,two-year,3,credit_card,0,1
CUST_02527,56.8,30.12,month-to-month,4,paypal,0,0
CUST_02528,0.2,85.1,month-to-month,1,direct_debit,0,0
CUST_02529,72.0,50.05,two-year,3,paypal,1,1
CUST_02530,20.3,34.64,month-to-month,2,direct_debit,0,1
CUST_02531,31.7,56.63,one-year,1,credit_card,1,0
CUST_02532,6.3,61.37,month-to-month,5,credit_card,0,1
CUST_02533,0.3,25.07,month-to-month,1,direct_debit,0,0
CUST_02534,24.1,66.63,two-year,0,direct_debit,0,1
CUST_02535,32.3,39.06,month-to-month,2,paypal,0,1
CUST_02536,24.3,94.22,month-to-month,1,credit_card,0,0
CUST_02537,2.8,70.48,month-to-month,4,direct_debit,0,1
CUST_02538,25.2,52.0,month-to-month,1,paypal,0,1
CUST_02539,26.4,45.1,month-to-month,1,credit_card,0,1
CUST_02540,19.3,57.9,month-to-month,2,paypal,1,0
CUST_02541,26.2,72.26,month-to-month,1,credit_card,0,1
CUST_02542,33.7,59.49,one-year,3,direct_debit,0,0
CUST_02543,17.1,55.66,month-to-month,5,credit_card,0,1
CUST_02544,1.7,61.17,month-to-month,0,credit_card,1,1
CUST_02545,12.0,47.92,month-to-month,3,credit_card,1,1
CUST_02546,1.5,53.14,two-year,2,paypal,1,0
CUST_02547,9.4,18.28,two-year,0,paypal,0,1
CUST_02548,9.4,79.47,one-year,2,credit_card,1,1
CUST_02549,1.2,65.98,two-year,1,paypal,1,0
CUST_02550,7.7,44.53,month-to-month,2,direct_debit,1,0
CUST_02551,2.1,97.97,month-to-month,2,paypal,0,0
CUST_02552,29.7,61.74,one-year,0,credit_card,1,1
CUST_02553,53.1,39.28,one-year,2,credit_card,0,1
CUST_02554,1.4,77.13,month-to-month,3,direct_debit,0,1
CUST_02555,55.9,67.96,month-to-month,2,credit_card,0,0
CUST_02556,13.3,67.89,two-year,0,direct_debit,0,1
CUST_02557,6.4,51.48,one-year,3,credit_card,0,1
CUST_02558,1.4,69.01,month-to-month,3,credit_card,0,1
CUST_02559,12.5,54.76,one-year,2,credit_card,1,1
CUST_02560,28.5,71.12,month-to-month,3,paypal,0,0
CUST_02561,22.1,21.9,month-to-month,1,credit_card,0,0
CUST_02562,0.9,51.32,month-to-month,3,credit_card,0,0
CUST_02563,1.4,94.44,month-to-month,2,direct_debit,1,1
CUST_02564,9.3,44.66,month-to-month,1,direct_debit,0,0
CUST_02565,6.3,47.92,one-year,5,direct_debit,0,1
CUST_02566,4.8,51.04,month-to-month,2,direct_debit,1,1
CUST_02567,5.9,35.7,month-to-month,2,credit_card,0,1
CUST_02568,29.3,15.83,month-to-month,3,credit_card,0,1
CUST_02569,47.7,55.39,month-to-month,1,direct_debit,0,1
CUST_02570,9.3,62.72,two-year,2,paypal,0,1
CUST_02571,42.6,58.95,one-year,2,direct_debit,0,0
CUST_02572,7.0,57.1,two-year,3,credit_card,0,0
CUST_02573,11.6,60.86,two-year,1,credit_card,1,1
CUST_02574,4.6,80.46,month-to-month,2,credit_card,0,1
CUST_02575,18.4,56.19,month-to-month,3,direct_debit,0,1
CUST_02576,69.5,48.52,two-year,1,credit_card,1,1
CUST_02577,16.7,54.38,two-year,2,credit_card,0,1
CUST_02578,8.0,71.59,one-year,1,credit_card,0,1
CUST_02579,18.8,88.24,one-year,3,direct_debit,0,0
CUST_02580,2.4,47.44,one-year,3,credit_card,0,1
CUST_02581,39.5,61.98,month-to-month,3,direct_debit,0,1
CUST_02582,12.6,66.77,month-to-month,1,direct_debit,1,0
CUST_02583,10.7,40.15,one-year,3,credit_card,0,0
CUST_02584,15.9,60.41,one-year,2,direct_debit,0,1
CUST_02585,17.6,30.69,month-to-month,2,credit_card,1,1
CUST_02586,1.3,24.62,month-to-month,4,credit_card,1,0
CUST_02587,20.7,67.33,month-to-month,1,direct_debit,0,0
CUST_02588,5.0,52.32,month-to-month,0,direct_debit,1,1
CUST_02589,22.5,64.05,two-year,0,direct_debit,0,0
CUST_02590,31.1,59.64,month-to-month,3,direct_debit,0,1
CUST_02591,29.3,40.47,month-to-month,2,paypal,0,1
CUST_02592,14.5,59.09,month-to-month,1,credit_card,0,1
CUST_02593,13.2,35.34,one-year,0,direct_debit,0,1
CUST_02594,2.8,87.82,month-to-month,1,direct_debit,0,0
CUST_02595,26.9,32.88,month-to-month,2,credit_card,0,1
CUST_02596,5.7,56.08,month-to-month,1,credit_card,0,1
CUST_02597,12.4,39.15,month-to-month,0,direct_debit,0,1
CUST_02598,6.0,71.41,month-to-month,6,credit_card,1,1
CUST_02599,2.6,53.37,month-to-month,1,credit_card,1,1
CUST_02600,17.9,49.63,two-year,2,direct_debit,0,1
CUST_02601,1.0,77.06,month-to-month,1,paypal,1,0
CUST_02602,24.9,60.59,month-to-month,1,paypal,0,1
CUST_02603,6.9,70.33,one-year,1,credit_card,0,0
CUST_02604,0.0,40.37,month-to-month,2,direct_debit,0,0
CUST_02605,12.9,31.9,one-year,0,credit_card,0,1
CUST_02606,0.9,62.14,month-to-month,1,credit_card,1,0
CUST_02607,5.8,53.62,month-to-month,1,direct_debit,1,0
CUST_02608,22.1,72.53,one-year,3,credit_card,0,1
CUST_02609,1.2,58.4,two-year,1,credit_card,0,0
CUST_02610,32.9,64.1,month-to-month,1,paypal,0,1
CUST_02611,0.1,27.53,month-to-month,3,paypal,0,1
CUST_02612,5.1,97.77,month-to-month,3,direct_debit,1,1
CUST_02613,24.3,56.72,two-year,1,paypal,0,0
CUST_02614,6.8,73.95,two-year,0,direct_debit,0,1
CUST_02615,1.9,43.28,month-to-month,4,credit_card,1,0
CUST_02616,8.0,66.16,month-to-month,2,direct_debit,0,0
CUST_02617,5.7,33.94,month-to-month,1,credit_card,1,1
CUST_02618,33.3,69.04,month-to-month,2,credit_card,0,1
CUST_02619,6.8,52.88,month-to-month,1,paypal,0,1
CUST_02620,28.0,60.58,month-to-month,1,direct_debit,0,1
CUST_02621,40.0,73.96,one-year,1,credit_card,0,0
CUST_02622,10.2,35.35,two-year,3,credit_card,1,1
CUST_02623,43.3,46.31,two-year,3,credit_card,0,1
CUST_02624,8.5,69.15,month-to-month,2,paypal,1,1
CUST_02625,59.9,101.96,month-to-month,2,direct_debit,0,0
CUST_02626,1.7,57.24,two-year,4,direct_debit,1,1
CUST_02627,20.9,71.82,month-to-month,2,direct_debit,1,0
CUST_02628,12.3,57.86,one-year,2,direct_debit,0,0
CUST_02629,8.8,98.84,month-to-month,1,direct_debit,0,0
CUST_02630,18.0,25.06,month-to-month,2,direct_debit,1,1
CUST_02631,21.9,61.89,month-to-month,1,paypal,0,1
CUST_02632,0.1,27.49,month-to-month,3,paypal,1,1
CUST_02633,3.3,10.0,one-year,4,paypal,0,1
CUST_02634,22.5,65.95,month-to-month,3,direct_debit,1,0
CUST_02635,19.8,62.79,month-to-month,1,paypal,0,1
CUST_02636,60.9,54.3,month-to-month,0,credit_card,1,1
CUST_02637,25.8,57.88,two-year,0,paypal,0,0
CUST_02638,54.2,121.97,month-to-month,0,paypal,1,1
CUST_02639,21.8,54.84,month-to-month,3,paypal,0,1
CUST_02640,6.4,70.2,month-to-month,2,paypal,0,1
CUST_02641,2.0,47.01,month-to-month,2,credit_card,1,0
CUST_02642,27.4,65.9,month-to-month,0,credit_card,1,1
CUST_02643,18.6,55.24,one-year,5,credit_card,1,0
CUST_02644,0.9,51.79,month-to-month,2,direct_debit,0,1
CUST_02645,8.0,96.38,month-to-month,1,credit_card,0,1
CUST_02646,56.6,83.54,one-year,2,direct_debit,0,0
CUST_02647,12.5,62.73,month-to-month,3,direct_debit,0,0
CUST_02648,10.2,13.92,month-to-month,3,direct_debit,0,1
CUST_02649,11.0,52.78,month-to-month,1,paypal,0,1
CUST_02650,4.2,114.06,month-to-month,4,direct_debit,1,1
CUST_02651,8.3,55.39,one-year,4,direct_debit,0,0
CUST_02652,8.3,82.06,one-year,0,direct_debit,1,0
CUST_02653,1.0,88.84,one-year,3,paypal,0,1
CUST_02654,26.3,64.38,one-year,3,credit_card,1,0
CUST_02655,9.7,43.16,month-to-month,2,credit_card,0,1
CUST_02656,31.1,11.29,month-to-month,3,paypal,1,0
CUST_02657,34.2,73.68,month-to-month,2,direct_debit,0,0
CUST_02658,4.3,43.7,month-to-month,8,direct_debit,1,1
CUST_02659,19.3,63.52,two-year,2,direct_debit,0,1
CUST_02660,11.5,35.0,one-year,1,credit_card,0,0
CUST_02661,38.2,54.7,month-to-month,1,direct_debit,0,1
CUST_02662,4.4,60.67,month-to-month,0,credit_card,0,0
CUST_02663,20.4,65.37,month-to-month,0,direct_debit,1,1
CUST_02664,16.8,37.7,month-to-month,1,direct_debit,0,0
CUST_02665,6.3,83.94,month-to-month,0,direct_debit,1,1
CUST_02666,2.6,48.06,month-to-month,1,direct_debit,0,1
CUST_02667,19.0,26.51,two-year,3,paypal,1,0
CUST_02668,24.2,57.82,one-year,1,direct_debit,1,0
CUST_02669,6.8,60.69,month-to-month,1,paypal,0,1
CUST_02670,18.6,63.21,month-to-month,1,direct_debit,0,1
CUST_02671,9.0,87.24,month-to-month,1,direct_debit,0,0
CUST_02672,22.5,55.27,one-year,1,credit_card,0,0
CUST_02673,4.0,57.61,one-year,4,credit_card,0,0
CUST_02674,39.8,37.94,two-year,2,direct_debit,0,0
CUST_02675,6.1,76.41,month-to-month,2,credit_card,0,1
CUST_02676,8.3,63.69,one-year,1,direct_debit,0,0
CUST_02677,1.1,51.6,month-to-month,1,direct_debit,0,0
CUST_02678,2.1,21.91,month-to-month,1,paypal,0,1
CUST_02679,13.1,88.89,month-to-month,1,paypal,0,1
CUST_02680,5.6,35.45,month-to-month,2,credit_card,0,1
CUST_02681,32.5,48.17,one-year,2,credit_card,0,0
CUST_02682,0.3,67.17,month-to-month,2,direct_debit,0,0
CUST_02683,8.6,36.07,month-to-month,5,credit_card,1,0
CUST_02684,7.4,30.13,month-to-month,4,credit_card,0,1
CUST_02685,0.4,17.52,month-to-month,5,paypal,1,1
CUST_02686,2.4,74.42,month-to-month,3,paypal,0,0
CUST_02687,9.6,49.1,month-to-month,2,direct_debit,0,1
CUST_02688,12.2,118.55,month-to-month,1,direct_debit,0,1
CUST_02689,9.3,40.11,month-to-month,2,credit_card,0,1
CUST_02690,13.6,41.57,two-year,3,direct_debit,1,0
CUST_02691,16.3,48.69,month-to-month,0,direct_debit,0,1
CUST_02692,0.2,64.86,month-to-month,2,direct_debit,1,1
CUST_02693,11.2,50.6,month-to-month,4,credit_card,0,1
CUST_02694,59.6,72.25,two-year,1,paypal,0,1
CUST_02695,13.2,40.43,one-year,2,direct_debit,0,1
CUST_02696,20.4,32.37,month-to-month,1,direct_debit,0,1
CUST_02697,6.7,24.04,month-to-month,6,paypal,0,0
CUST_02698,26.8,15.53,one-year,1,credit_card,0,0
CUST_02699,26.7,49.64,one-year,3,credit_card,1,1
CUST_02700,13.3,53.98,one-year,2,paypal,1,0
CUST_02701,67.1,47.37,two-year,4,paypal,0,0
CUST_02702,2.4,84.87,two-year,0,direct_debit,0,1
CUST_02703,0.3,84.56,month-to-month,2,credit_card,0,1
CUST_02704,26.5,53.3,month-to-month,3,direct_debit,0,0
CUST_02705,29.6,24.12,one-year,0,credit_card,1,0
CUST_02706,2.3,48.67,one-year,0,direct_debit,0,0
CUST_02707,5.6,48.0,month-to-month,0,credit_card,1,1
CUST_02708,0.3,46.86,two-year,1,paypal,1,0
CUST_02709,6.2,46.05,month-to-month,3,direct_debit,0,1
CUST_02710,26.7,46.93,month-to-month,3,paypal,0,0
CUST_02711,13.1,52.27,two-year,1,credit_card,0,0
CUST_02712,7.7,47.29,month-to-month,1,credit_card,0,1
CUST_02713,8.4,64.17,month-to-month,2,paypal,0,1
CUST_02714,0.0,67.21,month-to-month,1,credit_card,1,1
CUST_02715,6.4,41.79,month-to-month,2,direct_debit,0,1
CUST_02716,18.7,85.42,month-to-month,4,credit_card,1,1
CUST_02717,65.8,40.4,month-to-month,3,direct_debit,1,0
CUST_02718,33.8,27.64,month-to-month,1,credit_card,1,0
CUST_02719,0.4,67.62,two-year,1,credit_card,0,0
CUST_02720,41.2,43.65,two-year,3,direct_debit,1,0
CUST_02721,27.5,66.43,month-to-month,1,credit_card,0,0
CUST_02722,27.3,11.93,one-year,1,credit_card,0,0
CUST_02723,11.0,87.85,month-to-month,2,direct_debit,1,1
CUST_02724,9.1,73.45,month-to-month,1,direct_debit,1,1
CUST_02725,6.5,29.99,month-to-month,1,credit_card,0,1
CUST_02726,1.2,30.42,two-year,3,direct_debit,1,1
CUST_02727,4.7,93.45,two-year,2,paypal,0,0
CUST_02728,5.1,45.25,month-to-month,5,credit_card,0,1
CUST_02729,11.9,43.32,month-to-month,1,direct_debit,0,0
CUST_02730,24.8,14.68,month-to-month,2,direct_debit,0,1
CUST_02731,11.6,52.98,month-to-month,0,credit_card,0,1
CUST_02732,1.1,55.45,month-to-month,6,credit_card,0,0
CUST_02733,57.0,74.31,month-to-month,1,direct_debit,0,1
CUST_02734,51.5,32.02,one-year,1,direct_debit,0,1
CUST_02735,27.7,29.59,month-to-month,0,credit_card,0,1
CUST_02736,72.0,69.02,two-year,4,paypal,0,0
CUST_02737,14.2,80.13,one-year,3,direct_debit,0,1
CUST_02738,59.2,28.58,month-to-month,2,credit_card,0,1
CUST_02739,1.4,81.63,one-year,0,direct_debit,0,0
CUST_02740,8.2,60.75,one-year,5,paypal,0,1
CUST_02741,4.6,81.84,month-to-month,0,credit_card,0,0
CUST_02742,3.9,58.6,month-to-month,1,direct_debit,0,1
CUST_02743,2.7,10.0,two-year,2,direct_debit,1,0
CUST_02744,17.5,56.96,month-to-month,2,credit_card,0,0
CUST_02745,27.4,81.2,month-to-month,4,credit_card,0,1
CUST_02746,15.5,42.13,month-to-month,2,credit_card,0,1
CUST_02747,2.9,52.24,one-year,3,credit_card,0,0
CUST_02748,30.0,56.48,one-year,2,credit_card,0,0
CUST_02749,18.2,10.0,two-year,1,paypal,1,0
CUST_02750,8.8,93.43,month-to-month,1,paypal,0,0
CUST_02751,20.2,41.97,month-to-month,1,credit_card,0,1
CUST_02752,5.4,70.11,month-to-month,5,credit_card,0,1
CUST_02753,7.6,58.27,one-year,1,credit_card,0,1
CUST_02754,44.9,85.15,month-to-month,3,credit_card,1,1
CUST_02755,6.2,68.12,month-to-month,3,credit_card,0,1
CUST_02756,11.4,55.3,month-to-month,1,credit_card,0,1
CUST_02757,39.8,42.13,month-to-month,2,paypal,0,0
CUST_02758,22.1,75.96,two-year,3,credit_card,0,1
CUST_02759,1.2,22.53,one-year,0,direct_debit,0,1
CUST_02760,2.9,72.92,two-year,0,credit_card,0,0
CUST_02761,0.1,38.02,month-to-month,2,credit_card,0,1
CUST_02762,17.9,85.05,two-year,2,paypal,0,1
CUST_02763,10.7,63.23,one-year,0,credit_card,0,0
CUST_02764,2.6,72.88,month-to-month,1,paypal,1,0
CUST_02765,57.0,61.64,two-year,0,credit_card,0,1
CUST_02766,13.6,24.95,month-to-month,5,direct_debit,0,1
CUST_02767,5.0,42.79,two-year,2,paypal,1,1
CUST_02768,12.5,73.45,two-year,1,credit_card,0,0
CUST_02769,20.5,63.33,one-year,7,credit_card,0,1
CUST_02770,1.4,83.62,month-to-month,1,direct_debit,0,1
CUST_02771,5.8,68.07,month-to-month,1,credit_card,0,0
CUST_02772,29.6,40.67,month-to-month,3,direct_debit,0,1
CUST_02773,11.1,44.08,month-to-month,3,credit_card,0,1
CUST_02774,14.2,62.06,one-year,3,credit_card,0,1
CUST_02775,10.2,13.72,one-year,1,credit_card,0,1
CUST_02776,0.8,93.47,two-year,0,paypal,0,0
CUST_02777,3.3,68.83,month-to-month,2,credit_card,1,0
CUST_02778,10.6,84.54,one-year,2,credit_card,0,1
CUST_02779,4.2,28.39,two-year,2,direct_debit,0,1
CUST_02780,0.9,84.89,one-year,3,credit_card,0,1
CUST_02781,33.4,104.63,month-to-month,1,credit_card,0,0
CUST_02782,71.5,33.58,month-to-month,1,credit_card,0,0
CUST_02783,28.4,75.43,month-to-month,1,direct_debit,0,1
CUST_02784,34.6,60.02,one-year,2,direct_debit,0,1
CUST_02785,5.0,29.11,one-year,2,credit_card,0,1
CUST_02786,58.2,69.86,two-year,1,credit_card,1,1
CUST_02787,3.9,76.67,month-to-month,1,direct_debit,0,0
CUST_02788,54.4,47.98,month-to-month,1,direct_debit,0,0
CUST_02789,72.0,83.32,one-year,0,credit_card,0,0
CUST_02790,22.4,26.66,one-year,0,credit_card,0,0
CUST_02791,71.5,30.1,two-year,3,credit_card,0,1
CUST_02792,15.2,62.73,one-year,1,direct_debit,0,1
CUST_02793,5.4,60.51,month-to-month,2,paypal,0,1
CUST_02794,10.3,45.67,one-year,3,credit_card,0,1
CUST_02795,16.2,76.19,two-year,2,credit_card,1,1
CUST_02796,1.4,70.62,month-to-month,2,credit_card,1,1
CUST_02797,17.5,77.16,month-to-month,3,credit_card,0,1
CUST_02798,71.5,57.54,month-to-month,0,credit_card,1,0
CUST_02799,3.8,72.05,month-to-month,1,paypal,1,0
CUST_02800,28.3,51.09,one-year,1,credit_card,1,1
CUST_02801,42.9,101.08,month-to-month,2,direct_debit,0,1
CUST_02802,51.8,43.75,month-to-month,5,credit_card,1,1
CUST_02803,58.0,102.11,month-to-month,2,paypal,0,0
CUST_02804,13.3,60.7,month-to-month,1,direct_debit,0,0
CUST_02805,68.1,32.49,month-to-month,2,credit_card,1,0
CUST_02806,25.5,87.36,one-year,4,paypal,1,0
CUST_02807,3.2,62.52,month-to-month,2,credit_card,0,1
